# time(ns)  Fourier    CSA-BTE   RTA-BTE
  1.506501    -0.000008    -0.005672     0.000190   
  1.507001    -0.000009    -0.005668     0.000185   
  1.507501    -0.000009    -0.005664     0.000180   
  1.508001    -0.000009    -0.005660     0.000176   
  1.508501    -0.000009    -0.005655     0.000171   
  1.509001    -0.000010    -0.005651     0.000166   
  1.509501    -0.000010    -0.005646     0.000162   
  1.510001    -0.000010    -0.005641     0.000157   
  1.510501    -0.000010    -0.005636     0.000152   
  1.511001    -0.000011    -0.005632     0.000148   
  1.511501    -0.000011    -0.005627     0.000143   
  1.512001    -0.000011    -0.005622     0.000139   
  1.512501    -0.000011    -0.005617     0.000134   
  1.513001    -0.000012    -0.005611     0.000129   
  1.513501    -0.000012    -0.005606     0.000125   
  1.514001    -0.000012    -0.005601     0.000120   
  1.514501    -0.000012    -0.005595     0.000115   
  1.515001    -0.000013    -0.005590     0.000111   
  1.515501    -0.000013    -0.005584     0.000106   
  1.516001    -0.000013    -0.005579     0.000102   
  1.516501    -0.000013    -0.005573     0.000097   
  1.517001    -0.000014    -0.005567     0.000093   
  1.517501    -0.000014    -0.005561     0.000088   
  1.518001    -0.000014    -0.005555     0.000083   
  1.518501    -0.000014    -0.005549     0.000079   
  1.519001    -0.000015    -0.005543     0.000074   
  1.519501    -0.000015    -0.005537     0.000070   
  1.520001    -0.000015    -0.005531     0.000065   
  1.520501    -0.000015    -0.005524     0.000061   
  1.521001    -0.000016    -0.005518     0.000056   
  1.521501    -0.000016    -0.005511     0.000052   
  1.522001    -0.000016    -0.005505     0.000047   
  1.522501    -0.000016    -0.005498     0.000043   
  1.523001    -0.000017    -0.005491     0.000039   
  1.523501    -0.000017    -0.005485     0.000034   
  1.524001    -0.000017    -0.005478     0.000030   
  1.524501    -0.000017    -0.005471     0.000025   
  1.525001    -0.000018    -0.005464     0.000021   
  1.525501    -0.000018    -0.005457     0.000016   
  1.526001    -0.000018    -0.005449     0.000012   
  1.526501    -0.000018    -0.005442     0.000008   
  1.527001    -0.000019    -0.005435     0.000003   
  1.527501    -0.000019    -0.005427    -0.000001   
  1.528001    -0.000019    -0.005420    -0.000006   
  1.528501    -0.000019    -0.005412    -0.000010   
  1.529001    -0.000019    -0.005405    -0.000014   
  1.529501    -0.000020    -0.005397    -0.000019   
  1.530001    -0.000020    -0.005389    -0.000023   
  1.530501    -0.000020    -0.005381    -0.000027   
  1.531001    -0.000020    -0.005373    -0.000031   
  1.531501    -0.000021    -0.005365    -0.000036   
  1.532001    -0.000021    -0.005357    -0.000040   
  1.532501    -0.000021    -0.005349    -0.000044   
  1.533001    -0.000021    -0.005341    -0.000048   
  1.533501    -0.000022    -0.005332    -0.000053   
  1.534001    -0.000022    -0.005324    -0.000057   
  1.534501    -0.000022    -0.005315    -0.000061   
  1.535001    -0.000022    -0.005307    -0.000065   
  1.535501    -0.000022    -0.005298    -0.000069   
  1.536001    -0.000023    -0.005289    -0.000074   
  1.536501    -0.000023    -0.005281    -0.000078   
  1.537001    -0.000023    -0.005272    -0.000082   
  1.537501    -0.000023    -0.005263    -0.000086   
  1.538001    -0.000024    -0.005254    -0.000090   
  1.538501    -0.000024    -0.005245    -0.000094   
  1.539001    -0.000024    -0.005236    -0.000098   
  1.539501    -0.000024    -0.005226    -0.000102   
  1.540001    -0.000024    -0.005217    -0.000107   
  1.540501    -0.000025    -0.005208    -0.000111   
  1.541001    -0.000025    -0.005198    -0.000115   
  1.541501    -0.000025    -0.005189    -0.000119   
  1.542001    -0.000025    -0.005179    -0.000123   
  1.542501    -0.000025    -0.005170    -0.000127   
  1.543001    -0.000026    -0.005160    -0.000131   
  1.543501    -0.000026    -0.005150    -0.000135   
  1.544001    -0.000026    -0.005140    -0.000139   
  1.544501    -0.000026    -0.005130    -0.000142   
  1.545001    -0.000026    -0.005120    -0.000146   
  1.545501    -0.000027    -0.005110    -0.000150   
  1.546001    -0.000027    -0.005100    -0.000154   
  1.546501    -0.000027    -0.005090    -0.000158   
  1.547001    -0.000027    -0.005079    -0.000162   
  1.547501    -0.000028    -0.005069    -0.000166   
  1.548001    -0.000028    -0.005058    -0.000170   
  1.548501    -0.000028    -0.005048    -0.000173   
  1.549001    -0.000028    -0.005037    -0.000177   
  1.549501    -0.000028    -0.005027    -0.000181   
  1.550001    -0.000028    -0.005016    -0.000185   
  1.550501    -0.000029    -0.005005    -0.000189   
  1.551001    -0.000029    -0.004994    -0.000192   
  1.551501    -0.000029    -0.004983    -0.000196   
  1.552001    -0.000029    -0.004972    -0.000200   
  1.552501    -0.000029    -0.004961    -0.000203   
  1.553001    -0.000030    -0.004950    -0.000207   
  1.553501    -0.000030    -0.004939    -0.000211   
  1.554001    -0.000030    -0.004927    -0.000214   
  1.554501    -0.000030    -0.004916    -0.000218   
  1.555001    -0.000030    -0.004905    -0.000222   
  1.555501    -0.000030    -0.004893    -0.000225   
  1.556001    -0.000031    -0.004882    -0.000229   
  1.556501    -0.000031    -0.004870    -0.000232   
  1.557001    -0.000031    -0.004858    -0.000236   
  1.557501    -0.000031    -0.004846    -0.000239   
  1.558001    -0.000031    -0.004835    -0.000243   
  1.558501    -0.000031    -0.004823    -0.000246   
  1.559001    -0.000032    -0.004811    -0.000250   
  1.559501    -0.000032    -0.004799    -0.000253   
  1.560001    -0.000032    -0.004786    -0.000257   
  1.560501    -0.000032    -0.004774    -0.000260   
  1.561001    -0.000032    -0.004762    -0.000264   
  1.561501    -0.000032    -0.004750    -0.000267   
  1.562001    -0.000033    -0.004737    -0.000270   
  1.562501    -0.000033    -0.004725    -0.000274   
  1.563001    -0.000033    -0.004712    -0.000277   
  1.563501    -0.000033    -0.004700    -0.000280   
  1.564001    -0.000033    -0.004687    -0.000284   
  1.564501    -0.000033    -0.004674    -0.000287   
  1.565001    -0.000033    -0.004661    -0.000290   
  1.565501    -0.000033    -0.004648    -0.000293   
  1.566001    -0.000034    -0.004636    -0.000297   
  1.566501    -0.000034    -0.004623    -0.000300   
  1.567001    -0.000034    -0.004609    -0.000303   
  1.567501    -0.000034    -0.004596    -0.000306   
  1.568001    -0.000034    -0.004583    -0.000309   
  1.568501    -0.000034    -0.004570    -0.000312   
  1.569001    -0.000034    -0.004557    -0.000316   
  1.569501    -0.000034    -0.004543    -0.000319   
  1.570001    -0.000034    -0.004530    -0.000322   
  1.570501    -0.000034    -0.004516    -0.000325   
  1.571001    -0.000035    -0.004503    -0.000328   
  1.571501    -0.000035    -0.004489    -0.000331   
  1.572001    -0.000035    -0.004475    -0.000334   
  1.572501    -0.000035    -0.004461    -0.000337   
  1.573001    -0.000035    -0.004448    -0.000340   
  1.573501    -0.000035    -0.004434    -0.000343   
  1.574001    -0.000035    -0.004420    -0.000346   
  1.574501    -0.000035    -0.004406    -0.000348   
  1.575001    -0.000035    -0.004392    -0.000351   
  1.575501    -0.000035    -0.004377    -0.000354   
  1.576001    -0.000035    -0.004363    -0.000357   
  1.576501    -0.000035    -0.004349    -0.000360   
  1.577001    -0.000035    -0.004335    -0.000363   
  1.577501    -0.000035    -0.004320    -0.000365   
  1.578001    -0.000035    -0.004306    -0.000368   
  1.578501    -0.000035    -0.004291    -0.000371   
  1.579001    -0.000035    -0.004277    -0.000374   
  1.579501    -0.000035    -0.004262    -0.000376   
  1.580001    -0.000036    -0.004247    -0.000379   
  1.580501    -0.000036    -0.004232    -0.000382   
  1.581001    -0.000036    -0.004218    -0.000384   
  1.581501    -0.000036    -0.004203    -0.000387   
  1.582001    -0.000036    -0.004188    -0.000390   
  1.582501    -0.000036    -0.004173    -0.000392   
  1.583001    -0.000036    -0.004158    -0.000395   
  1.583501    -0.000036    -0.004143    -0.000397   
  1.584001    -0.000036    -0.004127    -0.000400   
  1.584501    -0.000036    -0.004112    -0.000402   
  1.585001    -0.000036    -0.004097    -0.000405   
  1.585501    -0.000035    -0.004081    -0.000407   
  1.586001    -0.000035    -0.004066    -0.000410   
  1.586501    -0.000035    -0.004051    -0.000412   
  1.587001    -0.000035    -0.004035    -0.000414   
  1.587501    -0.000035    -0.004019    -0.000417   
  1.588001    -0.000035    -0.004004    -0.000419   
  1.588501    -0.000035    -0.003988    -0.000422   
  1.589001    -0.000035    -0.003972    -0.000424   
  1.589501    -0.000035    -0.003956    -0.000426   
  1.590001    -0.000035    -0.003941    -0.000428   
  1.590501    -0.000035    -0.003925    -0.000431   
  1.591001    -0.000035    -0.003909    -0.000433   
  1.591501    -0.000035    -0.003893    -0.000435   
  1.592001    -0.000035    -0.003876    -0.000437   
  1.592501    -0.000035    -0.003860    -0.000440   
  1.593001    -0.000035    -0.003844    -0.000442   
  1.593501    -0.000035    -0.003828    -0.000444   
  1.594001    -0.000035    -0.003811    -0.000446   
  1.594501    -0.000034    -0.003795    -0.000448   
  1.595001    -0.000034    -0.003779    -0.000450   
  1.595501    -0.000034    -0.003762    -0.000452   
  1.596001    -0.000034    -0.003746    -0.000454   
  1.596501    -0.000034    -0.003729    -0.000456   
  1.597001    -0.000034    -0.003712    -0.000458   
  1.597501    -0.000034    -0.003696    -0.000460   
  1.598001    -0.000034    -0.003679    -0.000462   
  1.598501    -0.000034    -0.003662    -0.000464   
  1.599001    -0.000033    -0.003645    -0.000466   
  1.599501    -0.000033    -0.003628    -0.000468   
